#ACT-CL;RAJ2000;DEJ2000;SNR;z;e_z;n_z;M500c;M500cC;M200m
# ;deg;deg; ; ; ; ;10+14Msun;10+14Msun;10+14Msun
#------------;-----------;-----------;------;-------;-------;----;------;------;------
J2214.8-4642;333.7184860;-46.7029837; 6.456; 1.1600; 0.0972;phot; 2.865; 4.036; 4.921
J2214.9-1359;333.7424032;-13.9982239;15.289; 0.5027; 0.0000;spec; 7.808;10.998;14.068
J2214.9-3058;333.7280147;-30.9759681; 5.550; 0.5402; 0.0308;phot; 3.329; 4.689; 5.845
J2215.0-3537;333.7653012;-35.6205669;14.133; 1.1600; 0.0000;spec; 5.568; 7.843; 9.708
J2215.5+0111;333.8860842;+01.1888950; 4.192; 0.9248; 0.0211;phot; 2.352; 3.312; 4.002
J2215.8+0435;333.9666510;+04.5892614; 5.835; 0.6336; 0.0000;spec; 3.390; 4.774; 5.889
J2216.9-1725;334.2333333;-17.4208525; 4.039; 0.1405; 0.0228;phot; 2.146; 3.022; 4.151
J2217.2+0902;334.3128805;+09.0498143; 6.839; 0.2882; 0.0000;spec; 3.255; 4.584; 6.023
J2217.4-4456;334.3688587;-44.9479435; 4.403; 0.5601; 0.0079;phot; 2.624; 3.695; 4.569
J2217.7-3543;334.4372110;-35.7232000; 6.546; 0.1492; 0.0000;spec; 3.463; 4.877; 6.757
J2217.8-5524;334.4666851;-55.4113523; 4.917; 0.9626; 0.0240;phot; 2.167; 3.051; 3.681
J2218.1-5532;334.5250763;-55.5500000; 4.556; 0.9815; 0.0286;phot; 2.036; 2.868; 3.456
J2218.6-0345;334.6712040;-03.7591097; 5.857; 0.0900; 0.0000;spec; 3.399; 4.787; 6.821
J2218.6-3853;334.6603696;-38.8952223; 7.261; 0.1379; 0.0000;spec; 3.882; 5.467; 7.638
J2218.7-2642;334.6750974;-26.7015555; 4.684; 0.2771; 0.0000;spec; 2.473; 3.483; 4.561
J2218.9-1213;334.7327169;-12.2193150; 6.293; 0.5402; 0.0216;phot; 3.941; 5.551; 6.946
J2218.9-4519;334.7432208;-45.3173416; 8.020; 0.6365; 0.0000;spec; 4.133; 5.821; 7.211
J2219.2-0618;334.8139088;-06.3110027; 4.338; 0.7136; 0.0240;phot; 2.852; 4.016; 4.905
J2219.5-3208;334.8916080;-32.1353777; 4.327; 0.4130; 0.0000;spec; 2.510; 3.536; 4.475
J2219.8-0350;334.9744266;-03.8376017; 8.090; 0.4307; 0.0118;phot; 4.539; 6.392; 8.174
J2219.8-5708;334.9528134;-57.1354769; 7.943; 0.3025; 0.0063;phot; 3.664; 5.160; 6.772
J2220.0-4829;335.0231653;-48.4882156; 4.644; 0.8777; 0.0138;phot; 2.483; 3.497; 4.232
J2220.0-5816;335.0166738;-58.2750000; 4.543; 0.2741; 0.0061;phot; 2.186; 3.079; 4.024
J2220.1+0923;335.0444999;+09.3925053; 5.389; 0.2620; 0.0000;spec; 2.999; 4.223; 5.584
J2220.2-1211;335.0718104;-12.1883812;11.519; 0.5402; 0.0216;phot; 6.273; 8.835;11.178
J2220.3-4534;335.0863428;-45.5741062; 5.042; 0.6239; 0.0101;phot; 2.533; 3.568; 4.377
J2220.5-3509;335.1329884;-35.1650134; 7.328; 0.1544; 0.0000;spec; 4.107; 5.785; 8.034
J2220.8-5159;335.2029422;-51.9906338; 5.270; 0.4888; 0.0082;phot; 2.727; 3.840; 4.802
J2220.9-2926;335.2343178;-29.4459011; 6.323; 0.5765; 0.0000;spec; 3.616; 5.093; 6.331
J2221.1+0840;335.2857573;+08.6750735; 4.737; 0.5268; 0.0000;spec; 2.917; 4.109; 5.115
J2222.1-0732;335.5471432;-07.5395913; 6.440; 0.5194; 0.0159;phot; 3.885; 5.471; 6.864
J2222.8-4834;335.7057874;-48.5819468; 7.482; 0.6521; 0.0000;spec; 3.523; 4.962; 6.116
J2222.9+1001;335.7316289;+10.0283057; 4.234; 0.5320; 0.0000;spec; 2.378; 3.349; 4.147
J2222.9-0145;335.7441766;-01.7536395; 5.387; 0.3990; 0.0000;spec; 3.288; 4.631; 5.916
J2223.1-3301;335.7949684;-33.0300917; 5.133; 0.5831; 0.0408;phot; 3.072; 4.326; 5.354
J2223.4-5228;335.8583849;-52.4686898; 4.297; 0.2643; 0.0052;phot; 2.093; 2.948; 3.861
J2224.1-3235;336.0303164;-32.5978867; 4.268; 0.2250; 0.0130;phot; 1.885; 2.655; 3.515
J2224.5+0507;336.1415151;+05.1208400; 5.061; 0.6199; 0.0000;spec; 3.166; 4.459; 5.500
J2224.5-2912;336.1374751;-29.2166667; 4.101; 0.3667; 0.0000;spec; 2.509; 3.533; 4.518
J2225.4+0447;336.3530526;+04.7992601; 4.858; 0.4969; 0.0000;spec; 2.828; 3.983; 4.978
J2225.4+1012;336.3617234;+10.2097065; 5.344; 0.8258; 0.0256;phot; 3.153; 4.441; 5.408
J2226.0+1722;336.5235834;+17.3678032;10.045; 0.1080; 0.0000;spec; 4.672; 6.580; 9.374
J2227.0-0530;336.7531393;-05.5133529; 5.138; 0.2890; 0.0106;phot; 3.099; 4.365; 5.728
J2228.0+0233;337.0249014;+02.5624668; 4.968; 0.8024; 0.0000;spec; 3.003; 4.229; 5.148
J2228.5+0142;337.1276233;+01.7110750; 4.514; 0.3386; 0.0000;spec; 2.784; 3.921; 5.060
J2228.6+0839;337.1723791;+08.6592316; 5.751; 0.4046; 0.0000;spec; 3.277; 4.616; 5.888
J2228.8+0727;337.2082644;+07.4624371; 5.441; 0.3754; 0.0148;phot; 2.854; 4.019; 5.143
J2228.8-5828;337.2196059;-58.4735301; 5.722; 0.7605; 0.0125;phot; 2.721; 3.833; 4.664
J2229.0-4205;337.2620006;-42.0860801; 5.161; 0.5656; 0.0068;phot; 2.376; 3.346; 4.126
J2229.5+0318;337.3974350;+03.3094638; 4.670; 0.3006; 0.0105;phot; 2.310; 3.253; 4.224
J2229.5-3632;337.3985741;-36.5382572; 8.373; 0.4034; 0.0356;phot; 3.977; 5.601; 7.179
J2229.5-4320;337.3876149;-43.3418191; 6.135; 0.5759; 0.0406;phot; 2.968; 4.180; 5.173
J2229.8-2755;337.4515125;-27.9317574; 4.978; 0.3240; 0.0000;spec; 2.842; 4.002; 5.188
J2230.0-2419;337.5249999;-24.3208244; 4.508; 0.2221; 0.0244;phot; 2.584; 3.640; 4.860
J2230.1-0809;337.5443840;-08.1611295; 4.279; 0.5263; 0.0180;phot; 2.953; 4.160; 5.181
J2231.0-0551;337.7624423;-05.8625399; 4.471; 0.3878; 0.0148;phot; 2.945; 4.148; 5.298
J2231.4-0142;337.8583333;-01.7042061; 4.270; 0.9686; 0.0276;phot; 2.416; 3.402; 4.113
J2231.9+0350;337.9906326;+03.8497029; 6.796; 0.2780; 0.0000;spec; 3.525; 4.965; 6.558
J2231.9+1131;337.9886795;+11.5216149; 5.574; 0.8054; 0.0253;phot; 3.110; 4.380; 5.336
J2231.9-5024;337.9783045;-50.4016253; 4.296; 0.3442; 0.0089;phot; 1.811; 2.551; 3.256
J2232.5-5959;338.1380929;-59.9870483; 7.138; 0.5948; 0.0000;spec; 3.472; 4.890; 6.060
J2232.8-5357;338.2124290;-53.9666667; 4.279; 0.4358; 0.0106;phot; 2.261; 3.185; 4.002
J2233.2-0104;338.3191123;-01.0696272; 6.231; 0.8991; 0.0160;phot; 2.976; 4.191; 5.091
J2233.2-4951;338.3082687;-49.8583333; 4.485; 0.7209; 0.0157;phot; 1.785; 2.515; 3.039
J2233.3-5338;338.3331331;-53.6468692; 9.061; 0.4398; 0.0000;spec; 4.102; 5.777; 7.356
J2234.0-3200;338.5162468;-32.0047003; 8.509; 0.5571; 0.0000;spec; 3.601; 5.072; 6.319
J2234.4-3744;338.6149198;-37.7430927;28.395; 0.1529; 0.0000;spec; 9.587;13.502;19.228
J2234.4-4428;338.6206994;-44.4790417; 6.119; 0.4432; 0.0094;phot; 2.547; 3.587; 4.514
J2234.8-3033;338.7212550;-30.5605689; 9.524; 0.2511; 0.0000;spec; 4.331; 6.100; 8.170
J2235.0+0333;338.7628071;+03.5508720; 8.556; 0.7381; 0.0141;phot; 4.579; 6.450; 7.949
J2235.0+1321;338.7648911;+13.3565759;14.076; 0.8564; 0.0260;phot; 5.864; 8.259;10.191
J2235.1+0643;338.7909087;+06.7222432; 5.535; 0.5982; 0.0000;spec; 3.284; 4.625; 5.722
J2235.3-5156;338.8459282;-51.9500000; 4.340; 1.0094; 0.0281;phot; 2.053; 2.892; 3.486
J2235.4-4416;338.8548630;-44.2699733; 5.358; 0.4532; 0.0096;phot; 2.116; 2.981; 3.729
J2236.2-2458;339.0541534;-24.9791047; 4.250; 0.3228; 0.0471;phot; 2.374; 3.344; 4.318
J2236.8-4555;339.2200817;-45.9290872; 9.575; 1.1700; 0.0976;phot; 2.803; 3.948; 4.813
J2236.9-1258;339.2484280;-12.9697905; 5.174; 0.5504; 0.0217;phot; 3.197; 4.503; 5.599
J2236.9-4809;339.2334165;-48.1603657; 4.406; 0.2648; 0.0177;phot; 1.670; 2.352; 3.064
J2237.3-3148;339.3303785;-31.8100820; 8.696; 0.4767; 0.0000;spec; 3.564; 5.020; 6.328
J2237.9-4453;339.4777455;-44.8944213; 4.395; 0.4295; 0.0107;phot; 1.778; 2.504; 3.135
J2238.5-2451;339.6316125;-24.8625185; 6.099; 0.4377; 0.0375;phot; 3.422; 4.820; 6.114
J2239.6-5414;339.9152510;-54.2409016; 4.860; 0.4528; 0.0099;phot; 2.572; 3.622; 4.551
J2239.9-3231;339.9830212;-32.5312129; 6.017; 0.4470; 0.0373;phot; 2.488; 3.504; 4.405
J2239.9-3246;339.9750000;-32.7707066; 4.285; 0.4310; 0.0160;phot; 1.857; 2.615; 3.276
J2240.2-4055;340.0625423;-40.9292145; 5.563; 0.1843; 0.0049;phot; 1.929; 2.716; 3.653
J2240.5-3516;340.1465848;-35.2782638; 6.780; 0.5810; 0.0316;phot; 2.490; 3.507; 4.321
J2240.7-5246;340.1839748;-52.7782631; 4.773; 0.2247; 0.0047;phot; 2.147; 3.024; 4.016
J2240.8-4648;340.2174902;-46.8155682; 4.948; 0.6728; 0.0234;phot; 1.993; 2.808; 3.412
J2240.9-3723;340.2427817;-37.3914865; 6.699; 0.3891; 0.0278;phot; 2.633; 3.708; 4.722
J2241.1-3822;340.2952155;-38.3770816; 5.624; 0.8462; 0.0258;phot; 2.192; 3.087; 3.729
J2241.2+0925;340.3006652;+09.4287076; 6.590; 0.6218; 0.0227;phot; 3.594; 5.062; 6.260
J2241.2-4000;340.3209249;-40.0147314; 7.686; 0.8505; 0.0136;phot; 2.763; 3.891; 4.722
J2241.2-4555;340.3027783;-45.9228079; 5.964; 0.3974; 0.0196;phot; 2.155; 3.035; 3.840
J2241.3-5339;340.3414083;-53.6520039; 4.637; 0.9434; 0.0205;phot; 2.221; 3.128; 3.775
J2241.7-4558;340.4334127;-45.9685065;10.210; 1.0300; 0.0913;phot; 3.108; 4.377; 5.325
J2241.9+1732;340.4799160;+17.5397593;14.123; 0.3135; 0.0000;spec; 5.584; 7.865;10.399
J2241.9-4235;340.4763478;-42.5941016; 7.257; 0.2041; 0.0041;phot; 2.280; 3.211; 4.303
J2242.0+1326;340.5062268;+13.4493175; 5.345; 0.5759; 0.0000;spec; 2.978; 4.194; 5.191
J2242.0-4435;340.5133995;-44.5870683; 6.417; 0.7083; 0.0145;phot; 2.442; 3.440; 4.188
J2242.2-5145;340.5722664;-51.7657589; 4.388; 0.7182; 0.0195;phot; 2.059; 2.900; 3.516
J2242.5-1330;340.6309178;-13.5083023; 4.393; 0.2648; 0.0177;phot; 2.634; 3.711; 4.886
J2243.0-2010;340.7715909;-20.1786185; 5.943; 0.1359; 0.0000;spec; 2.620; 3.690; 5.105
J2243.3-0935;340.8389728;-09.5932660;19.509; 0.4393; 0.0000;spec; 9.054;12.752;16.563
J2243.8-5820;340.9749859;-58.3500000; 4.121; 1.0266; 0.0783;phot; 1.991; 2.804; 3.378
J2244.1+0913;341.0433709;+09.2320469; 6.029; 0.4555; 0.0000;spec; 3.394; 4.781; 6.042
J2244.1+1236;341.0375126;+12.6041734; 5.036; 0.5598; 0.0000;spec; 2.846; 4.008; 4.965
J2244.1-3704;341.0466245;-37.0712237;14.288; 0.4426; 0.0364;phot; 4.391; 6.185; 7.883
J2244.8-1659;341.2125303;-16.9916934; 4.820; 0.2690; 0.0254;phot; 3.048; 4.294; 5.666
J2245.2-0433;341.3103235;-04.5609269; 5.632; 1.0196; 0.0283;phot; 3.179; 4.478; 5.449
J2245.3-4108;341.3291309;-41.1457456; 4.480; 0.6333; 0.0118;phot; 1.783; 2.511; 3.055
J2245.8-5254;341.4611128;-52.9056126; 4.300; 0.4638; 0.0084;phot; 2.280; 3.211; 4.016
J2245.9-2113;341.4806937;-21.2236673;11.975; 0.6880; 0.0433;phot; 5.369; 7.562; 9.384
J2246.4-0653;341.6249029;-06.8999878; 5.339; 0.5996; 0.0288;phot; 3.364; 4.738; 5.864
J2246.7-3210;341.6990606;-32.1714455; 7.728; 0.5040; 0.0381;phot; 2.999; 4.223; 5.279
J2247.1-0206;341.7944683;-02.1027385; 4.160; 0.3455; 0.0137;phot; 2.241; 3.156; 4.046
J2247.2-0302;341.8023825;-03.0369167; 4.524; 0.1825; 0.0000;spec; 2.327; 3.278; 4.432
J2247.3-1513;341.8409202;-15.2196355; 4.749; 0.2974; 0.0259;phot; 2.793; 3.934; 5.136
J2247.5+1326;341.8764523;+13.4487368; 5.054; 0.4330; 0.0000;spec; 2.485; 3.500; 4.410
J2247.7-3259;341.9396987;-32.9950592;12.256; 1.2351; 0.1565;phot; 3.594; 5.062; 6.225
J2248.0-5855;342.0249353;-58.9291575; 4.737; 0.8403; 0.0126;phot; 2.315; 3.260; 3.942
J2248.5-1606;342.1287965;-16.1047273; 6.187; 0.2472; 0.0000;spec; 3.545; 4.992; 6.661
J2248.8+1400;342.2000000;+14.0125020; 4.140; 0.4574; 0.0136;phot; 2.332; 3.285; 4.115
J2248.8-0206;342.2194487;-02.1027491; 4.318; 0.8564; 0.0260;phot; 2.307; 3.249; 3.927
J2248.8-4431;342.2051905;-44.5279646;53.685; 0.3510; 0.0000;spec;13.471;18.973;25.424
J2248.9-4118;342.2373514;-41.3083333; 4.298; 0.9028; 0.0171;phot; 1.538; 2.166; 2.594
J2249.1-0526;342.2968603;-05.4385128; 4.678; 0.2452; 0.0078;phot; 2.272; 3.200; 4.225
J2249.4+0641;342.3597796;+06.6891813; 4.832; 0.2296; 0.0000;spec; 2.180; 3.070; 4.072
J2249.4-0129;342.3500000;-01.4958918; 4.320; 0.3863; 0.0114;phot; 2.431; 3.423; 4.354
J2249.5+1911;342.3946467;+19.1841623; 4.866; 0.6581; 0.0000;spec; 2.300; 3.240; 3.954
J2249.6-4443;342.4039641;-44.7208259; 5.430; 0.6290; 0.0140;phot; 1.984; 2.794; 3.408
J2249.9-5146;342.4898301;-51.7799802; 4.603; 0.1091; 0.0052;phot; 2.048; 2.884; 4.014
J2250.1-5140;342.5333885;-51.6791556; 4.382; 0.1069; 0.0054;phot; 2.100; 2.958; 4.125
J2250.5+0724;342.6250789;+07.4112570; 6.657; 0.5629; 0.0000;spec; 3.411; 4.804; 5.973
J2250.6-4808;342.6733460;-48.1446507; 9.305; 0.9800; 0.0891;phot; 2.795; 3.937; 4.775
J2250.9-1624;342.7336026;-16.4073395; 5.598; 0.1233; 0.0000;spec; 3.295; 4.641; 6.498
J2251.1-2038;342.7926073;-20.6368049; 7.161; 0.8000; 0.2000;phot; 3.511; 4.945; 6.040
J2251.1-4848;342.7841021;-48.8075540; 7.407; 0.9407; 0.0217;phot; 2.586; 3.642; 4.409
J2251.2-0941;342.8166667;-09.6958219; 4.418; 0.4495; 0.0261;phot; 2.618; 3.688; 4.638
J2251.2-5257;342.8138903;-52.9639704; 4.391; 1.1318; 0.0298;phot; 1.966; 2.769; 3.346
J2251.4-2246;342.8540514;-22.7808641; 6.249; 1.0051; 0.1000;phot; 3.277; 4.616; 5.619
J2251.8-3324;342.9627360;-33.4066990;10.329; 0.2302; 0.0000;spec; 3.547; 4.996; 6.706
J2251.9+1716;342.9873396;+17.2709677; 4.612; 0.1155; 0.0201;phot; 1.949; 2.744; 3.803
J2252.5+1839;343.1469036;+18.6535815; 6.087; 0.4773; 0.0000;spec; 2.883; 4.061; 5.093
J2252.6+0432;343.1504589;+04.5373185; 8.278; 0.6664; 0.0000;spec; 3.845; 5.415; 6.680
J2252.9-2133;343.2274714;-21.5609050; 5.503; 0.1572; 0.0215;phot; 2.933; 4.131; 5.678
J2253.3-3914;343.3292101;-39.2500000; 4.160; 0.3502; 0.0270;phot; 1.689; 2.378; 3.026
J2253.5-3343;343.3875160;-33.7302387;11.647; 0.2241; 0.0000;spec; 4.007; 5.643; 7.616
J2254.1-1523;343.5278484;-15.3890044; 4.359; 0.2989; 0.0260;phot; 2.828; 3.983; 5.199
J2254.2-4913;343.5724739;-49.2202156; 5.038; 0.7762; 0.0182;phot; 2.065; 2.908; 3.515
J2254.3+1016;343.5834711;+10.2698511; 6.809; 0.9074; 0.0267;phot; 3.508; 4.941; 6.023
J2254.3-4620;343.5874426;-46.3456486;10.565; 0.2701; 0.0051;phot; 3.489; 4.914; 6.505
J2254.3-4907;343.5782694;-49.1182039; 6.191; 0.7660; 0.0122;phot; 2.382; 3.356; 4.071
J2254.6+0727;343.6693972;+07.4639422; 4.347; 0.1274; 0.0203;phot; 2.411; 3.395; 4.705
J2255.0-1341;343.7748167;-13.6957823; 4.995; 0.5402; 0.0216;phot; 3.192; 4.496; 5.599
J2255.3-2012;343.8258358;-20.2136497; 4.678; 0.2822; 0.0256;phot; 2.342; 3.298; 4.307
J2255.5+1312;343.8957974;+13.2083333; 4.112; 0.3516; 0.0155;phot; 1.774; 2.499; 3.182
J2256.0-2241;344.0056796;-22.6843728; 6.318; 0.6231; 0.0414;phot; 3.751; 5.282; 6.538
J2256.2-1134;344.0666812;-11.5770831; 4.496; 0.9992; 0.0280;phot; 2.734; 3.851; 4.670
J2256.4+0453;344.1151029;+04.8958980; 5.803; 0.7151; 0.0000;spec; 2.949; 4.154; 5.076
J2256.8-3208;344.2046736;-32.1350248; 5.484; 0.4539; 0.0000;spec; 2.342; 3.298; 4.135
J2257.0-3338;344.2648155;-33.6367230; 4.807; 0.2940; 0.0260;phot; 1.911; 2.692; 3.487
J2257.3+0203;344.3250000;+02.0541713; 4.752; 0.8575; 0.0200;phot; 2.347; 3.305; 3.996
J2258.0-1514;344.5169059;-15.2333798; 4.813; 0.4424; 0.0288;phot; 2.919; 4.111; 5.191
J2258.1-3214;344.5299835;-32.2482678; 4.469; 0.2153; 0.0243;phot; 1.839; 2.590; 3.439
J2258.2+1708;344.5610377;+17.1472548; 4.384; 0.8666; 0.0261;phot; 2.266; 3.191; 3.855
J2258.3+0828;344.5874764;+08.4708308; 4.291; 0.4016; 0.0000;spec; 2.615; 3.683; 4.676
J2258.3-2255;344.5809021;-22.9307153; 6.680; 0.5464; 0.0395;phot; 3.885; 5.471; 6.838
J2258.5+0431;344.6349416;+04.5242637; 7.061; 0.5700; 0.0000;spec; 3.284; 4.625; 5.741
J2258.6-1352;344.6595094;-13.8812419; 9.495; 0.5402; 0.0216;phot; 5.166; 7.276; 9.162
J2258.8-3447;344.7007346;-34.7998953;13.143; 0.3167; 0.0000;spec; 3.974; 5.597; 7.330
J2258.8-4044;344.7024496;-40.7407460;11.534; 0.8971; 0.0000;spec; 3.738; 5.264; 6.426
J2259.2-3951;344.8115475;-39.8637384;10.467; 0.5314; 0.0076;phot; 3.751; 5.282; 6.610
J2259.5-2506;344.8808805;-25.1091288; 6.520; 0.4281; 0.0360;phot; 3.491; 4.917; 6.252
J2259.8-5431;344.9749950;-54.5291757; 4.478; 0.4188; 0.0119;phot; 2.366; 3.333; 4.207
J2259.9-2946;344.9791189;-29.7725087; 5.199; 0.4088; 0.0000;spec; 2.836; 3.994; 5.073
J2259.9-4423;344.9791886;-44.4000000; 4.307; 0.5883; 0.0077;phot; 1.890; 2.663; 3.258
J2300.0-5617;345.0026011;-56.2916485; 5.266; 0.1528; 0.0000;spec; 2.456; 3.459; 4.741
J2300.2-4515;345.0683835;-45.2534327; 4.800; 0.7738; 0.0142;phot; 1.844; 2.597; 3.133
J2300.4-4500;345.1000000;-45.0125546; 4.266; 0.5993; 0.0088;phot; 1.915; 2.698; 3.298
J2300.5-5100;345.1262313;-51.0063975; 5.559; 0.4076; 0.0197;phot; 2.625; 3.698; 4.690
J2300.6-5331;345.1743549;-53.5243667; 7.196; 0.2620; 0.0000;spec; 3.208; 4.518; 5.984
J2301.7-2504;345.4280565;-25.0673874; 4.728; 0.4083; 0.0282;phot; 2.719; 3.830; 4.860
J2301.8-4023;345.4723128;-40.3881300; 6.504; 0.8349; 0.0000;spec; 2.561; 3.607; 4.372
J2302.2+0649;345.5516287;+06.8210387; 8.914; 0.3059; 0.0000;spec; 4.477; 6.305; 8.308
J2302.2+0802;345.5595547;+08.0488498; 8.327; 0.4325; 0.0000;spec; 4.611; 6.494; 8.304
J2302.3-4435;345.5932397;-44.5911586; 8.675; 0.4791; 0.0074;phot; 3.259; 4.590; 5.772
J2302.6+0002;345.6515165;+00.0418853; 6.556; 0.5198; 0.0000;spec; 3.309; 4.660; 5.825
J2302.6-0554;345.6689401;-05.9016028; 7.529; 0.6932; 0.0237;phot; 3.797; 5.348; 6.582
J2302.7-3432;345.6833388;-34.5487452; 5.201; 0.3770; 0.0000;spec; 2.183; 3.075; 3.909
J2303.0-4826;345.7620598;-48.4402198; 7.284; 0.2745; 0.0059;phot; 2.667; 3.757; 4.933
J2303.1+0640;345.7890387;+06.6776970; 4.696; 0.3371; 0.0241;phot; 2.444; 3.442; 4.431
J2303.3+0756;345.8462781;+07.9444152; 4.520; 0.1625; 0.0000;spec; 2.121; 2.987; 4.062
J2303.5+0008;345.8874085;+00.1415175; 4.656; 0.5177; 0.0000;spec; 2.500; 3.521; 4.375
J2303.6-0306;345.9139538;-03.1110247; 4.432; 0.4526; 0.0000;spec; 2.669; 3.759; 4.728
J2303.7+1522;345.9451557;+15.3744318; 4.800; 0.2472; 0.0000;spec; 2.045; 2.880; 3.791
J2304.0-5006;346.0023836;-50.1047686; 4.404; 0.6203; 0.0111;phot; 1.984; 2.794; 3.411
J2304.3-0136;346.0957857;-01.6166667; 4.198; 0.6180; 0.0000;spec; 2.356; 3.319; 4.068
J2304.4-5718;346.1150508;-57.3116074; 4.422; 0.9584; 0.0274;phot; 2.152; 3.031; 3.655
J2304.9-1048;346.2277796;-10.8140432; 4.539; 0.1774; 0.0235;phot; 2.521; 3.551; 4.820
J2305.1-2248;346.2977112;-22.8156596;15.616; 0.7038; 0.0441;phot; 7.239;10.196;12.728
J2305.7-2451;346.4285672;-24.8552341; 5.185; 0.4804; 0.0528;phot; 3.151; 4.438; 5.575
J2306.7+1413;346.6889345;+14.2305412; 4.352; 0.5068; 0.0167;phot; 2.446; 3.445; 4.284
J2306.8-2215;346.7104078;-22.2546413; 7.122; 0.8082; 0.0555;phot; 3.890; 5.479; 6.706
J2306.9-1239;346.7262858;-12.6514626; 5.726; 0.4382; 0.0201;phot; 3.494; 4.921; 6.244
J2306.9-4735;346.7331670;-47.5957352; 5.023; 0.6096; 0.0091;phot; 2.116; 2.981; 3.648
J2307.0+1631;346.7710729;+16.5251460;12.013; 0.2472; 0.0000;spec; 4.605; 6.486; 8.713
J2307.2-0647;346.8208317;-06.8000000; 4.076; 0.3018; 0.0156;phot; 2.011; 2.833; 3.665
J2307.6+0130;346.9172596;+01.5156616;10.455; 0.3868; 0.0000;spec; 4.266; 6.008; 7.743
J2307.6-0325;346.9031781;-03.4215039; 6.165; 0.7096; 0.0000;spec; 3.166; 4.459; 5.460
J2307.9-0155;346.9958999;-01.9250000; 4.182; 0.3047; 0.0000;spec; 2.215; 3.119; 4.042
J2308.0-3922;347.0084558;-39.3686049; 4.683; 0.8462; 0.0258;phot; 1.902; 2.679; 3.226
J2308.3-0211;347.0869015;-02.1887683;13.362; 0.2891; 0.0000;spec; 6.115; 8.613;11.499
J2308.4-2034;347.1175872;-20.5754195; 6.512; 0.1274; 0.0225;phot; 3.093; 4.356; 6.077
J2309.2-4744;347.3019739;-47.7391799; 5.201; 0.2782; 0.0059;phot; 2.010; 2.831; 3.688
J2309.5-0410;347.3913800;-04.1732554;10.641; 0.7850; 0.0250;phot; 4.576; 6.445; 7.926
J2309.8-1819;347.4599090;-18.3262070; 7.302; 0.4200; 0.0000;spec; 4.156; 5.853; 7.484
J2310.1-4951;347.5374993;-49.8556277; 4.465; 0.5781; 0.0082;phot; 1.921; 2.705; 3.315
J2310.8-3019;347.7181220;-30.3319410; 4.513; 0.3691; 0.0000;spec; 2.437; 3.433; 4.384
J2311.0-1259;347.7634409;-12.9865562; 5.209; 0.4280; 0.0200;phot; 3.195; 4.499; 5.708
J2311.1+1138;347.7766622;+11.6436026; 7.106; 0.2612; 0.0000;spec; 3.528; 4.968; 6.598
J2311.2-2045;347.8207986;-20.7583333; 4.725; 0.1346; 0.0227;phot; 2.089; 2.942; 4.048
J2311.2-5010;347.8249562;-50.1736363; 4.448; 0.8220; 0.0148;phot; 1.750; 2.465; 2.965
J2311.3+0517;347.8381237;+05.2867112; 7.303; 0.4091; 0.0000;spec; 3.656; 5.150; 6.580
J2311.3+1738;347.8371149;+17.6346435; 5.608; 0.2549; 0.0000;spec; 2.759; 3.886; 5.139
J2311.3-0027;347.8332044;-00.4600132; 4.898; 0.5778; 0.0000;spec; 2.343; 3.301; 4.063
J2311.3-4204;347.8399263;-42.0672769; 5.757; 1.1600; 0.0972;phot; 2.035; 2.866; 3.469
J2311.4+1147;347.8729167;+11.7868078; 4.760; 0.7139; 0.0000;spec; 2.573; 3.625; 4.417
J2311.5+0338;347.8862964;+03.6333448;20.035; 0.3071; 0.0000;spec; 6.628; 9.335;12.422
J2311.8-4707;347.9707355;-47.1333333; 4.204; 1.1420; 0.0300;phot; 1.529; 2.154; 2.590
J2312.0-4844;348.0117321;-48.7421586; 7.077; 0.6775; 0.0143;phot; 2.717; 3.827; 4.681
J2312.2+0352;348.0699915;+03.8827230; 5.747; 0.6116; 0.0226;phot; 2.371; 3.339; 4.096
J2312.2+1843;348.0615067;+18.7315122; 4.685; 0.2748; 0.0229;phot; 2.297; 3.235; 4.233
J2312.2-2130;348.0739920;-21.5040165; 5.980; 0.1087; 0.0000;spec; 3.460; 4.874; 6.882
J2312.2-4621;348.0566702;-46.3532897; 6.042; 0.6155; 0.0098;phot; 2.447; 3.447; 4.229
J2312.9-0013;348.2291100;-00.2333333; 4.207; 0.5864; 0.0000;spec; 1.954; 2.752; 3.371
J2312.9-1600;348.2315911;-16.0087626; 9.919; 0.2620; 0.0000;spec; 5.402; 7.609;10.213
J2313.1-4830;348.2791525;-48.5083333; 4.053; 0.4735; 0.0075;phot; 1.716; 2.416; 2.998
J2313.9-0615;348.4805605;-06.2556159; 4.348; 0.4718; 0.0265;phot; 2.256; 3.178; 3.968
J2313.9-4243;348.4924624;-42.7295887; 5.201; 0.0564; 0.0000;spec; 2.406; 3.388; 4.868
J2314.1-4847;348.5488883;-48.7955120; 7.183; 0.3713; 0.0097;phot; 2.684; 3.780; 4.835
J2314.6+1741;348.6651616;+17.6929831; 4.718; 0.6356; 0.0000;spec; 2.431; 3.423; 4.192
J2314.6+1824;348.6683335;+18.4133244; 4.412; 0.3684; 0.0246;phot; 2.085; 2.936; 3.737
J2314.8+0231;348.7249944;+02.5208856; 4.417; 0.5516; 0.0000;spec; 1.602; 2.257; 2.765
J2315.3+0314;348.8289909;+03.2482478; 5.959; 1.1012; 0.0294;phot; 2.253; 3.174; 3.841
